WavFileName,grade,canonical_word,decoded_word,label,start_time,end_time,canonical_phone_seq,GT_label,GT_binary
ab_5-a-1_kv_kv-hasimara_06082025-000000-1_EN-OL-RC-500_1,5,he,he,c,39.6,39.84,HH IY,c,0
ab_5-a-1_kv_kv-hasimara_06082025-000000-1_EN-OL-RC-500_1,5,was,was,c,39.84,40.17,W AA Z,c,0
ab_5-a-1_kv_kv-hasimara_06082025-000000-1_EN-OL-RC-500_1,5,a,a,c,40.2,40.38,AH,c,0
ab_5-a-1_kv_kv-hasimara_06082025-000000-1_EN-OL-RC-500_1,5,good,good,c,40.38,40.74,G UH D,c,0
ab_5-a-1_kv_kv-hasimara_06082025-000000-1_EN-OL-RC-500_1,5,watchdog,watchdog,c,41.22,42.06,W AA CH D AO G,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,so,so,c,0.99,1.5,S OW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,1.65,1.83,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,villagers,villagers,c,1.83,2.67,V IH L IH JH AH R Z,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,went,went,c,2.67,2.97,W EH N T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,to,to,c,2.97,3.06,T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,3.06,3.18,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,forest,forest,c,3.18,3.84,F AO R AH S T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,and,and,c,3.84,4.14,AH N D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,made,made,c,4.14,4.5,M EY D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,a,a,c,4.5,4.68,AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,fine,fine,c,4.71,5.07,F AY N,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,flagpost,flagpost,c,5.07,5.85,F L AE G P OW S T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,out,out,c,5.85,6.21,AW T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,of,of,c,6.21,6.54,AH V,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,a,eight,s,6.54,6.87,AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,tall,tall,c,7.29,7.68,T AO L,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,tree,tree,c,7.68,8.13,T R IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,8.43,8.58,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,flagpost,flagpost,c,8.58,9.33,F L AE G P OW S T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,was,was,c,9.33,9.72,W AA Z,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,too,too,c,9.72,10.02,T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,heavy,heavy,c,10.02,10.41,HH EH V IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,for,for,c,10.41,10.65,F AO R,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,10.65,10.74,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,villagers,villagers,c,10.74,11.43,V IH L IH JH AH R Z,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,to,to,c,11.43,11.58,T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,carry,carry,c,11.58,12.0,K AE R IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,so,so,c,12.0,12.45,S OW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,mahagiri,mahagiri,c,12.45,13.26,M AE HH AH JH IH R IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,brought,brought,c,13.86,14.34,B R AO T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,it,it,c,14.37,14.76,IH T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,to,to,c,14.94,15.12,T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,15.12,15.3,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,temple,temple,c,15.3,15.81,T EH M P AH L,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,16.11,16.29,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,villagers,villagers,c,16.29,17.22,V IH L IH JH AH R Z,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,also,also,c,17.73,18.36,AO L S OW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,wanted,wanted,c,18.36,18.87,W AA N T AH D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,19.05,19.32,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,elephant's,elephant's,c,19.38,20.07,EH L AH F AH N T S,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,help,help,c,20.34,20.73,HH EH L P,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,to,to,c,20.76,20.94,T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,fix,fix,c,20.94,21.3,F IH K S,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,21.3,21.42,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,flagpost,flagpost,c,21.42,22.08,F L AE G P OW S T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,in,in,c,22.08,22.29,IH N,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,22.29,22.38,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,ground,ground,c,22.38,22.74,G R AW N D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,they,they,c,23.13,23.43,DH EY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,had,had,c,23.43,23.79,HH AE D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,already,already,c,23.79,24.33,AO L R EH D IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,dug,dug,c,24.33,24.69,D AH G,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,a,a,c,24.72,24.87,AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,hole,hole,c,24.87,25.23,HH OW L,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,in,in,c,25.23,25.47,IH N,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,front,front,c,25.47,25.8,F R AH N T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,of,of,c,25.83,26.07,AH V,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,26.07,26.19,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,temple,temple,c,26.19,26.76,T EH M P AH L,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,with,with,c,27.36,27.66,W IH DH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,a,a,c,27.69,27.9,AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,gentle,gentle,c,27.9,28.56,JH EH N T AH L,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,but,but,c,28.56,28.92,B AH T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,firm,firm,c,29.04,29.49,F AH R M,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,grip,grip,c,29.49,29.94,G R IH P,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,mahagiri,mahagiri,c,30.15,30.81,M AE HH AH JH IH R IY,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,lowered,lowered,c,30.81,31.53,L OW AH R D,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,32.07,32.4,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,flagpost,flagpost,c,32.58,33.3,F L AE G P OW S T,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,into,into,c,33.3,33.63,IH N T UW,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,the,the,c,33.63,33.72,DH AH,c,0
an_5-a-10_kv_kv-kaduthuruthy_06082025-000000-1_EN-OL-RC-434_2,5,hole,hole,c,33.72,34.02,HH OW L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,mahagiri,mahagiri,c,0.96,1.44,M AE HH AH JH IH R IY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,was,was,c,1.44,1.89,W AA Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,an,an,c,1.92,2.22,AE N,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,elephant,elephant,c,2.22,3.24,EH L AH F AH N T,s,1
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,who,who,c,3.24,3.6,HH UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,was,was,c,3.6,4.05,W AA Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,owned,owned,c,4.62,5.1,OW N D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,by,by,c,5.1,5.52,B AY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,a,a,c,5.55,5.88,AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,merchant,merchant,c,6.96,7.74,M AH R CH AH N T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,7.77,7.95,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,merchant,merchant,c,7.95,8.55,M AH R CH AH N T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,made,made,c,8.55,8.91,M EY D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,a,a,c,8.91,9.0,AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,lot,lot,c,9.0,9.42,L AA T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,of,of,c,9.42,9.66,AH V,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,money,money,c,9.66,10.08,M AH N IY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,by,by,c,10.08,10.5,B AY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,putting,putting,c,10.86,11.28,P AH T IH NG,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,mahagiri,mahagiri,c,11.94,12.78,M AE HH AH JH IH R IY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,to,to,c,13.86,14.22,T UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,work,work,c,14.22,14.58,W AH R K,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,14.85,15.06,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,elephant,elephant,c,15.06,15.63,EH L AH F AH N T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,was,was,c,15.63,16.02,W AA Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,sent,sent,c,16.02,16.44,S EH N T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,to,to,c,16.83,17.01,T UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,17.01,17.19,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,forest,forest,c,17.19,17.82,F AO R AH S T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,to,to,c,17.88,18.18,T UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,carry,carry,c,18.51,18.99,K AE R IY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,heavy,lives,s,18.99,19.53,HH EH V IY,s,1
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,logs,logs,c,19.53,20.13,L AO G Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,of,of,c,20.4,20.64,AH V,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,wood,wood,c,20.64,21.0,W UH D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,sometimes,sometimes,c,21.36,22.23,S AH M T AY M Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,he,he,c,23.01,23.28,HH IY,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,carried,carried,c,23.67,24.15,K AE R IY D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,people,people,c,24.15,24.75,P IY P AH L,s,1
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,from,from,c,25.02,25.41,F R AH M,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,one,one,c,25.41,25.71,W AH N,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,place,place,c,25.71,26.19,P L EY S,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,to,to,c,26.22,26.58,T UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,another,another,c,27.27,27.93,AH N AH DH AH R,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,once,once,c,29.19,29.64,W AH N S,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,29.7,30.03,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,people,people,c,30.03,30.57,P IY P AH L,s,1
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,of,of,c,30.57,30.84,AH V,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,a,a,c,30.84,30.96,AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,village,village,c,30.96,31.44,V IH L AH JH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,wanted,wanted,c,31.44,31.98,W AA N T AH D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,to,to,c,32.01,32.22,T UW,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,hold,hold,c,32.22,32.64,HH OW L D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,their,their,c,32.64,33.09,DH EH R,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,temple,temple,c,33.69,34.29,T EH M P AH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,festival,festival,c,34.29,35.04,F EH S T AH V AH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,35.07,35.28,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,festival,festival,c,35.28,36.03,F EH S T AH V AH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,could,could,c,36.03,36.33,K UH D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,not,not,c,36.33,36.78,N AA T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,start,start,c,36.78,37.29,S T AA R T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,till,till,c,37.32,37.56,T IH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,37.56,37.77,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,temple,temple,c,37.77,38.43,T EH M P AH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,flag,flag,c,39.03,39.42,F L AE G,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,was,was,c,39.42,39.75,W AA Z,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,put,put,c,39.75,40.14,P UH T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,up,up,c,40.14,40.38,AH P,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,40.71,40.89,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,temple,temple,c,40.89,41.43,T EH M P AH L,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,had,had,c,41.43,41.79,HH AE D,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,the,the,c,41.79,42.03,DH AH,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,flag,flag,c,42.03,42.54,F L AE G,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,but,but,c,42.96,43.44,B AH T,c,0
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,no,on,s,43.62,44.19,N OW,s,1
as_5-e-40_kv_kv-no2-ambala-cantt_22082024-000000-1_EN-OL-RC-434_1,5,flagpost,flagpost,c,44.34,45.03,F L AE G P OW S T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,one,one,c,0.99,1.23,W AH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,day,day,c,1.23,1.65,D EY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,my,my,c,1.71,1.98,M AY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,uncle,uncle,c,1.98,2.43,AH NG K AH L,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,bought,bought,c,2.43,2.82,B AA T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,a,a,c,2.85,2.97,AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,black,black,c,2.97,3.39,B L AE K,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,3.39,3.72,G OW T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,from,from,c,3.72,3.99,F R AH M,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,another,another,c,4.02,4.53,AH N AH DH AH R,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,farmer,farmer,c,4.53,5.16,F AA R M AH R,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,5.46,5.64,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,farmer,farmer,c,5.64,6.18,F AA R M AH R,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,used,used,c,6.18,6.84,Y UW Z D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,to,to,c,7.38,7.59,T UW,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,let,let,c,7.59,7.83,L EH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,7.83,8.1,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,goat,goat,c,8.1,8.55,G OW T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,run,run,c,8.55,8.97,R AH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,about,about,c,8.97,9.54,AH B AW T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,freely,freely,c,9.54,10.17,F R IY L IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,when,when,c,10.44,10.77,W EH N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,we,we,c,10.77,10.92,W IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,put,put,c,10.92,11.22,P UH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,<eps>,d,,,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,into,into,c,11.22,11.55,IH N T UW,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,the,the,c,11.55,11.73,DH AH,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,shed,shed,c,11.73,12.24,SH EH D,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,12.54,12.75,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,became,became,c,12.75,13.2,B IH K EY M,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,very,very,c,13.2,13.5,V EH R IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,restless,restless,c,13.5,14.28,R EH S T L AH S,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,it,it,c,14.61,14.82,IH T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,suddenly,suddenly,c,14.82,15.39,S AH D AH N L IY,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,ran,ran,c,15.39,15.75,R AE N,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,out,out,c,15.75,16.02,AW T,c,0
bs_5-d-10_kv_kv-afs-begumpet_22082024-000000-1_EN-OL-RC-500_2,5,of,of,c,16.02,16.14,AH V,c,0
