WavFileName,canonical_word,decoded_word,label,start_time,end_time,span_dur,speech_dur,ctm_entry,canonical_phone_seq
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,by,by,c,11.13,11.43,0.3,0.3,by,B AA EY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,men,man,s,11.43,11.91,0.48,0.48,man,M EH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,are,are,c,11.94,12.39,0.45,0.45,are,AA R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,somewhat,somewhat,c,12.72,13.35,0.63,0.63,somewhat,S AH M W AH T
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,like,like,c,13.5,13.86,0.36,0.36,like,L AY K
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,the,the,c,13.86,14.01,0.15,0.15,the,DH AH
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,sounds,sound,s,14.01,14.4,0.39,0.39,sound,S AW N D S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,usually,usually,c,14.4,15.12,0.72,0.72,usually,Y UH JH UH AH L IY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,made,made,c,15.42,15.75,0.33,0.33,made,M EY D
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,by,by,c,15.75,15.96,0.21,0.21,by,B AA EY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,parrots,parrot,s,15.96,16.5,0.54,0.54,parrot,P AE R AH T S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,so,so,c,17.16,17.4,0.24,0.24,so,S OW
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,it's,it's,c,17.4,17.88,0.48,0.48,it's,IH T S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,easy,easy,c,18.12,18.54,0.42,0.42,easy,IY Z IY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,for,for,c,18.54,18.81,0.27,0.27,for,F AO R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,parrots,parrot,s,18.81,19.26,0.45,0.45,parrot,P AE R AH T S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,to,to,c,19.44,19.5,0.06,0.06,to,T UW
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,talk,talk,c,19.5,19.77,0.27,0.27,talk,T AO K
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,like,like,c,19.77,20.07,0.3,0.3,like,L AY K
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,men,men,c,20.07,20.52,0.45,0.45,men,M EH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,parrots,parrot,s,21.06,21.6,0.54,0.54,parrot,P AE R AH T S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,are,are,c,21.81,21.99,0.18,0.18,are,AA R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,wonderful,wonderful,c,21.99,22.56,0.57,0.57,wonderful,W AH N D AH R F UH L
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,birds,birds,c,22.56,22.95,0.39,0.39,birds,B AH R D S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,in,in,c,23.67,23.97,0.3,0.3,in,IH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,other,other,c,23.97,24.36,0.39,0.39,other,AH DH AH R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,ways,ways,c,24.36,24.81,0.45,0.45,ways,W EY Z
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,too,too,c,25.14,25.5,0.36,0.36,too,T UW
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,they,they,c,26.16,26.4,0.24,0.24,they,DH EY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,can,can,c,26.4,26.73,0.33,0.33,can,K AE N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,live,live,c,26.73,27.06,0.33,0.33,live,L IH V
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,in,in,c,28.11,28.32,0.21,0.21,in,IH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,any,any,c,28.32,28.77,0.45,0.45,any,EH N IY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,kind,kind,c,28.8,29.19,0.39,0.39,kind,K AY N D
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,of,of,c,29.19,29.43,0.24,0.24,of,AO F
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,weather,weather,c,29.46,29.94,0.48,0.48,weather,W EH DH AH R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,or,or,c,30.0,30.33,0.33,0.33,or,AO R
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,place,place,c,30.66,31.02,0.36,0.36,place,P L EY S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,that,that,c,31.98,32.49,0.51,0.51,that,DH AE T
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,is,is,c,32.49,32.67,0.18,0.18,is,IH Z
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,why,why,c,32.67,33.12,0.45,0.45,why,W HH AA Y
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,sailors,sailors,c,33.18,33.81,0.63,0.63,sailors,S EY L AH R Z
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,often,often,c,33.81,34.35,0.54,0.54,often,AO F AH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,take,take,c,34.65,34.89,0.24,0.24,take,T EY K
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,parrots,parrots,c,34.92,35.4,0.48,0.48,parrots,P AE R AH T S
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,along,along,c,35.4,35.91,0.51,0.51,along,AH L AO NG
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,when,when,c,36.12,36.54,0.42,0.42,when,W EH N
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,they,they,c,36.54,36.84,0.3,0.3,they,DH EY
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,go,go,c,37.44,37.68,0.24,0.24,go,G OW
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,to,to,c,37.68,37.86,0.18,0.18,to,T UW
ar_5-a-6_kv_kv-afs-naliya_06082025-000000-1_EN-OL-RC-423_1,sea,sea,c,37.86,38.16,0.3,0.3,sea,S IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,mahagiri,mahagiri,c,0.96,1.59,0.63,0.63,mahagiri,M AA HH AA G IH R IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,was,was,c,1.59,1.95,0.36,0.36,was,W AO Z
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,an,a,s,2.01,2.28,0.27,0.27,a,AE N
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,elephant,elephant,c,2.37,2.91,0.54,0.54,elephant,AE L IH F AE N T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,who,who,c,3.42,3.81,0.39,0.39,who,HH UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,was,was,c,4.23,4.68,0.45,0.45,was,W AO Z
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,owned,own,s,4.83,5.16,0.33,0.33,own,OW N D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,by,by,c,5.16,5.55,0.39,0.39,by,B AA EY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,a,a,c,5.76,5.88,0.12,0.12,a,AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,merchant,merchant,c,5.88,6.36,0.48,0.48,merchant,M AH R CH EH N T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,6.87,7.05,0.18,0.18,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,merchant,merchant,c,7.05,7.62,0.57,0.57,merchant,M AH R CH EH N T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,made,made,c,7.65,8.01,0.36,0.36,made,M EY D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,a,a,c,8.04,8.19,0.15,0.15,a,AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,lot,lot,c,8.19,8.61,0.42,0.42,lot,L AO T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,of,of,c,8.64,8.88,0.24,0.24,of,AO F
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,money,money,c,8.91,9.27,0.36,0.36,money,M AH N IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,by,by,c,9.27,9.51,0.24,0.24,by,B AA EY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,putting,putting,c,9.51,9.93,0.42,0.42,putting,P UH T IH NG
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,mahagiri,mahagiri,c,9.93,10.65,0.72,0.72,mahagiri,M AA HH AA G IH R IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,to,to,c,10.89,11.04,0.15,0.15,to,T UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,work,work,c,11.04,11.31,0.27,0.27,work,W AH R K
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,11.67,11.82,0.15,0.15,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,elephant,elephant,c,11.85,12.48,0.63,0.63,elephant,AE L IH F AE N T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,was,<eps>,d,,,,,,W AO Z
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,sent,sent,c,13.08,13.56,0.48,0.48,sent,S EH N T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,to,to,c,13.65,13.83,0.18,0.18,to,T UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,13.83,14.16,0.33,0.33,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,forest,forest,c,14.19,14.7,0.51,0.51,forest,F AO R EH S T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,to,to,c,14.82,14.97,0.15,0.15,to,T UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,carry,carry,c,14.97,15.39,0.42,0.42,carry,K AE R IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,heavy,heavy,c,15.39,15.75,0.36,0.36,heavy,HH EH V IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,logs,logs,c,15.75,16.26,0.51,0.51,logs,L AO G Z
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,of,of,c,16.32,16.59,0.27,0.27,of,AO F
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,wood,wood,c,16.65,16.92,0.27,0.27,wood,W UH D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,sometimes,sometime,s,17.22,17.91,0.69,0.69,sometime,S AH M T AY M S
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,he,he,c,17.91,18.06,0.15,0.15,he,HH IY
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,carried,carried,c,18.06,18.63,0.57,0.57,carried,K AE R IY D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,people,people,c,18.63,19.32,0.69,0.69,people,P IY P AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,from,from,c,19.38,19.86,0.48,0.48,from,F R AO M
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,one,one,c,20.52,20.88,0.36,0.36,one,W AH N
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,place,place,c,20.88,21.3,0.42,0.42,place,P L EY S
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,to,to,c,21.3,21.54,0.24,0.24,to,T UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,another,another,c,21.54,22.11,0.57,0.57,another,AH N AH DH AH R
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,once,once,c,22.47,23.04,0.57,0.57,once,W AH N S
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,23.13,23.43,0.3,0.3,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,people,people,c,23.43,23.97,0.54,0.54,people,P IY P AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,of,of,c,23.97,24.3,0.33,0.33,of,AO F
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,a,a,c,24.48,24.63,0.15,0.15,a,AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,village,village,c,24.63,25.17,0.54,0.54,village,V IH L EY JH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,wanted,wanted,c,25.47,26.07,0.6,0.6,wanted,W AO N T EH D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,to,to,c,26.07,26.25,0.18,0.18,to,T UW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,hold,hole,s,26.25,26.58,0.33,0.33,hole,HH OW L D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,their,their,c,26.58,26.94,0.36,0.36,their,DH EY AH R
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,temple,temple,c,26.94,27.39,0.45,0.45,temple,T EH M P AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,festival,festivals,s,27.39,28.11,0.72,0.72,festivals,F EH S T IH V AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,28.47,28.59,0.12,0.12,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,festival,festivals,s,28.59,29.37,0.78,0.78,festivals,F EH S T IH V AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,could,could,c,29.52,29.82,0.3,0.3,could,K UH D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,not,not,c,30.15,30.57,0.42,0.42,not,N AO T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,start,start,c,30.57,31.05,0.48,0.48,start,S T AA R T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,till,till,c,31.5,31.83,0.33,0.33,till,T IH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,31.86,32.01,0.15,0.15,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,temple,temple,c,32.01,32.58,0.57,0.57,temple,T EH M P AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,flag,flag,c,32.88,33.24,0.36,0.36,flag,F L AE G
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,was,was,c,33.24,33.54,0.3,0.3,was,W AO Z
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,put,put,c,33.54,33.84,0.3,0.3,put,P UH T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,up,up,c,33.87,34.17,0.3,0.3,up,AH P
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,34.23,34.47,0.24,0.24,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,temple,temple,c,34.53,35.1,0.57,0.57,temple,T EH M P AH L
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,had,had,c,35.1,35.46,0.36,0.36,had,HH AE D
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,the,the,c,35.46,35.61,0.15,0.15,the,DH AH
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,flag,flag,c,35.61,36.18,0.57,0.57,flag,F L AE G
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,but,but,c,36.18,36.45,0.27,0.27,but,B AH T
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,no,no,c,36.45,36.87,0.42,0.42,no,N OW
ax_5-a-7_kv_kv-no3-colaba_06082025-000000-1_EN-OL-RC-434_1,flagpost,flagpost,c,37.08,37.83,0.75,0.75,flagpost,F L AE G P OW S T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,and,and,c,1.02,1.38,0.36,0.36,and,AE N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,even,even,c,1.41,2.07,0.66,0.66,even,IY V EH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,though,though,c,2.13,2.46,0.33,0.33,though,DH OW
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,the,the,c,2.46,2.61,0.15,0.15,the,DH AH
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,parrot,parrot,c,2.73,3.36,0.63,0.63,parrot,P AE R AH T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,is,<eps>,d,,,,,,IH Z
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,usually,usually,c,3.51,4.35,0.84,0.84,usually,Y UH JH UH AH L IY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,found,found,c,4.8,5.25,0.45,0.45,found,F AW N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,in,in,c,5.25,5.46,0.21,0.21,in,IH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,hot,hot,c,5.46,5.85,0.39,0.39,hot,HH AO T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,countries,countries,c,5.85,6.66,0.81,0.81,countries,K AH N T R IY Z
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,it,it,c,6.75,6.96,0.21,0.21,it,IH T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,can,can,c,6.96,7.23,0.27,0.27,can,K AE N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,manage,manage,c,7.23,7.92,0.69,0.69,manage,M AE N EH JH
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,quite,quite,c,7.95,8.4,0.45,0.45,quite,K W AY T
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,well,well,c,8.4,8.79,0.39,0.39,well,W EH L
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,even,even,c,9.36,9.84,0.48,0.48,even,IY V EH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,in,in,c,9.87,10.14,0.27,0.27,in,IH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,very,very,c,10.17,10.56,0.39,0.39,very,V EH R IY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,cold,cold,c,10.56,10.89,0.33,0.33,cold,K OW L D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,places,places,c,10.89,11.64,0.75,0.75,places,P L EY S IH S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,parrots,parrot,s,11.88,12.51,0.63,0.63,parrot,P AE R AH T S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,are,are,c,12.57,12.93,0.36,0.36,are,AA R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,very,very,c,13.26,13.62,0.36,0.36,very,V EH R IY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,brave,brave,c,13.62,14.01,0.39,0.39,brave,B R EY W
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,birds,birds,c,14.01,14.55,0.54,0.54,birds,B AH R D S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,and,and,c,14.61,14.91,0.3,0.3,and,AE N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,will,will,c,14.91,15.15,0.24,0.24,will,W IH L
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,stay,stay,c,15.15,15.66,0.51,0.51,stay,S T EY
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,with,with,c,16.26,16.53,0.27,0.27,with,W IH DH
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,their,their,c,16.53,16.86,0.33,0.33,their,DH EY AH R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,own,own,c,16.86,17.22,0.36,0.36,own,OW N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,kind,kind,c,17.22,17.7,0.48,0.48,kind,K AY N D
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,in,in,c,17.76,18.0,0.24,0.24,in,IH N
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,times,times,c,18.0,18.48,0.48,0.48,times,T AY M Z
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,of,of,c,18.48,18.78,0.3,0.3,of,AO F
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,trouble,trouble,c,19.11,19.68,0.57,0.57,trouble,T R AH B AH L
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,if,if,c,19.83,20.07,0.24,0.24,if,IH F
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,some,some,c,20.07,20.58,0.51,0.51,some,S AH M
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,of,of,c,20.94,21.18,0.24,0.24,of,AO F
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,them,them,c,21.18,21.48,0.3,0.3,them,DH EH M
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,face,face,c,21.48,21.87,0.39,0.39,face,F EY S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,danger,danger,c,21.87,22.62,0.75,0.75,danger,D EY N JH AH R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,all,all,c,22.95,23.31,0.36,0.36,all,AO L
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,their,their,c,23.31,23.49,0.18,0.18,their,DH EY AH R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,friends,friends,c,23.49,24.0,0.51,0.51,friends,F R EH N D S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,[INS:come they],come they,i,24.12,25.35,1.23,0.69,come+they,
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,come,come,c,25.47,25.74,0.27,0.27,come,K AH M
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,to,to,c,25.74,25.86,0.12,0.12,to,T UW
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,their,their,c,25.86,26.13,0.27,0.27,their,DH EY AH R
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,help,help,c,26.13,26.58,0.45,0.45,help,HH EH L P
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,parrots,parrots,c,26.85,27.45,0.6,0.6,parrots,P AE R AH T S
ks_5-d-39_kv_kv-no1-afs-jalahalli_22082024-000000-1_EN-OL-RC-423_2,are,are,c,27.51,27.75,0.24,0.24,are,AA R
